"Commit SHA","Java File","Old function signature","New function signature"
"dbd10a8daa10daea5def37e942fff32cda3be7e7","spring-boot/src/main/java/org/springframework/boot/context/embedded/jetty/JettyEmbeddedServletContainerFactory.java","createServer(ThreadPool)","createServer(InetSocketAddress)"
"dbd10a8daa10daea5def37e942fff32cda3be7e7","spring-boot/src/main/java/org/springframework/boot/context/embedded/jetty/JettyEmbeddedServletContainerFactory.java","configure(WebAppContext, int, boolean, SessionDirectory)","configure(WebAppContext)"
"de50cfa21e5f140a8558a5bc78d133a1b563d040","spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnClassCondition.java","matches(String, ConditionContext)","matches(String, ClassLoader)"
"20a20b77116bbb65ac1708210e7ac7d653fc390b","spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/AutoConfigurationImportSelector.java","invokeAwareMethods(AutoConfigurationImportListener)","invokeAwareMethods(Object)"
"cfd5a73b64f674ed456f7c83c3d915212e626937","spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnBeanCondition.java","addDeducedBeanTypeForBeanMethod(ConditionContext, AnnotatedTypeMetadata, List<String>, MethodMetadata)","addDeducedBeanTypeForBeanMethod(ConditionContext, MethodMetadata, List<String>)"
"9048c97572355f8f94437d216190151a6ce0122c","spring-boot-test/src/main/java/org/springframework/boot/test/mock/mockito/MockDefinition.java","getAnswer(Answers)","getAnswer()"
"6bc37c05898be797da4312e66c899491b4bb1965","spring-boot-tools/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/metadata/ConfigurationMetadata.java","add(ItemHint)","add(Map<K,List<V>>, K, V)"
"6bc37c05898be797da4312e66c899491b4bb1965","spring-boot-tools/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/metadata/ConfigurationMetadata.java","flattenValues(MultiValueMap<?,T>)","flattenValues(Map<?,List<T>>)"
"c28ff4314c60d09da6614e8b18c875b149e571f1","spring-boot-cli/src/test/java/org/springframework/boot/cli/command/init/AbstractHttpClientMockTests.java","matches(Object)","matches(HttpGet)"
"4cb7d86aec541cb71f14cfa11e060dca3fa601d3","spring-boot-tools/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/metadata/ConfigurationMetadata.java","add(ItemHint)","add(Map<K,List<V>>, K, V)"
"4cb7d86aec541cb71f14cfa11e060dca3fa601d3","spring-boot-tools/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/metadata/ConfigurationMetadata.java","flattenValues(MultiValueMap<?,T>)","flattenValues(Map<?,List<T>>)"
"530c3cd3be749effbb22fc33d2f6c62c4006c920","spring-boot-actuator/src/main/java/org/springframework/boot/actuate/cloudfoundry/CloudFoundryHealthMvcEndpoint.java","exposeHealthDetails(Principal)","exposeHealthDetails(HttpServletRequest)"
"530c3cd3be749effbb22fc33d2f6c62c4006c920","spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/mvc/HealthMvcEndpoint.java","invoke(Principal)","invoke(HttpServletRequest)"
"530c3cd3be749effbb22fc33d2f6c62c4006c920","spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/mvc/HealthMvcEndpoint.java","getHealth(Principal)","getHealth(HttpServletRequest)"
"530c3cd3be749effbb22fc33d2f6c62c4006c920","spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/mvc/HealthMvcEndpoint.java","exposeHealthDetails(Principal)","exposeHealthDetails(HttpServletRequest)"
"fe89af5e82ff128a68e4f8f4b2f7803a7066d48e","spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/orm/jpa/JpaProperties.java","determineDatabase(String)","determineDatabase(DataSource)"
"5b40eb48e08065d12bf0c3a1b727b29439171d05","spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/jmx/EndpointMBeanExporter.java","getObjectName(Object, String)","getObjectName(JmxEndpoint, String)"
"c230a21a8c5616e215bf6195f7b47a6a0dc8e5f2","spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/cache/CacheManagerCustomizersTests.java","customize(ConcurrentMapCacheManager)","customize(T)"
"2f3571f173079a490d447c3fe87bd98045d37a76","spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/cache/CacheManagerCustomizers.java","customize(T)","customize(CacheManager, CacheManagerCustomizer)"
"1fa8b1ac91f31fe727f836bb7791c0b35a2ea0eb","spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/cache/CacheManagerCustomizers.java","customize(T)","customize(CacheManager, CacheManagerCustomizer)"
"54aeff47a23210c94dd8f35ee1985a96c0d6db2e","spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/ImportAutoConfigurationImportSelector.java","getCandidateConfigurations(Class<?>)","getCandidateConfigurations(AnnotationMetadata, AnnotationAttributes)"
"54aeff47a23210c94dd8f35ee1985a96c0d6db2e","spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/ImportAutoConfigurationImportSelector.java","collectCandidateConfigurations(Class<?>, Annotation, Set<String>, Set<Class<?>>)","collectCandidateConfigurations(Class<?>, List<Annotation>, List<String>)"
"601f7c0a69ff6dd50d6d4b208ade8b8a5a1a92b8","spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/cassandra/ClusterBuilderCustomizer.java","customize(Cluster.Builder)","customize(Builder)"
"601f7c0a69ff6dd50d6d4b208ade8b8a5a1a92b8","spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/elasticsearch/jest/HttpClientConfigBuilderCustomizer.java","customize(HttpClientConfig.Builder)","customize(Builder)"
"8b7055719f400866d414d06ad614510912da576a","spring-boot-actuator/src/main/java/org/springframework/boot/actuate/metrics/repository/InMemoryMetricRepository.java","set(String, Collection<Metric<?>>)","set(Metric<?>)"
"8b7055719f400866d414d06ad614510912da576a","spring-boot-actuator/src/main/java/org/springframework/boot/actuate/metrics/repository/InMemoryMetricRepository.java","increment(String, Delta<?>)","increment(Delta<?>)"
"8b7055719f400866d414d06ad614510912da576a","spring-boot-actuator/src/main/java/org/springframework/boot/actuate/metrics/repository/InMemoryMetricRepository.java","findAll(String)","findAll()"
"d05357e0362f52ed7f5eebfd8c1184de5c5360b8","spring-boot-devtools/src/test/java/org/springframework/boot/devtools/livereload/LiveReloadServerTests.java","getMessages(int)","getMessages()"
"a23591e047d4c8a1ac7ba4cf0fb7bb1b0846b9c9","spring-boot/src/main/java/org/springframework/boot/context/embedded/jetty/JettyEmbeddedServletContainerFactory.java","configurePersistSession(SessionManager)","configurePersistSession(Object, SessionDirectory)"
"5d909a969fcfcbd3021be5cf89fd04f44855e360","spring-boot-actuator/src/main/java/org/springframework/boot/actuate/autoconfigure/EndpointAutoConfiguration.java","flywayEndpoint(List<Flyway>)","flywayEndpoint(Map<String,Flyway>)"
"5d909a969fcfcbd3021be5cf89fd04f44855e360","spring-boot-actuator/src/main/java/org/springframework/boot/actuate/autoconfigure/EndpointAutoConfiguration.java","liquibaseEndpoint(List<SpringLiquibase>)","liquibaseEndpoint(Map<String,SpringLiquibase>)"
"53d25999f388ee0322a7b2b92e737bb5dd2e7d92","spring-boot-actuator/src/main/java/org/springframework/boot/actuate/autoconfigure/EndpointAutoConfiguration.java","flywayEndpoint(Flyway)","flywayEndpoint(List<Flyway>)"
"53d25999f388ee0322a7b2b92e737bb5dd2e7d92","spring-boot-actuator/src/main/java/org/springframework/boot/actuate/autoconfigure/EndpointAutoConfiguration.java","liquibaseEndpoint(SpringLiquibase)","liquibaseEndpoint(List<SpringLiquibase>)"
"eb294956d87f8e845bcd3539c1805c19ea1e1348","spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/cassandra/CassandraAutoConfiguration.java","customize(Cluster)","customize(Cluster.Builder)"
"d69e43b43303c67f0f7c1a3a482e182adbe0218a","spring-boot-actuator/src/main/java/org/springframework/boot/actuate/autoconfigure/PublicMetricsAutoConfiguration.java","springIntegrationPublicMetrics(IntegrationMBeanExporter)","springIntegrationPublicMetrics(IntegrationManagementConfigurer)"
"d69e43b43303c67f0f7c1a3a482e182adbe0218a","spring-boot-actuator/src/test/java/org/springframework/boot/actuate/metrics/integration/SpringIntegrationMetricReaderTests.java","reader(IntegrationMBeanExporter)","reader(IntegrationManagementConfigurer)"
"28474aa30adebc397ecdb993d62317e5659fce4a","spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/kafka/KafkaProperties.java","setAutoCommitInterval(Long)","setAutoCommitInterval(Integer)"
"99e72664d9eda43c170d339ca7b5c5986f6b8a33","spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/jdbc/DataSourceTransactionManagerAutoConfiguration.java","transactionManager(TransactionProperties)","transactionManager(DataSourceProperties)"
"99e72664d9eda43c170d339ca7b5c5986f6b8a33","spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/orm/jpa/JpaBaseConfiguration.java","transactionManager(TransactionProperties)","transactionManager()"
"99e72664d9eda43c170d339ca7b5c5986f6b8a33","spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/transaction/TransactionProperties.java","applyTo(PlatformTransactionManager)","applyTo(AbstractPlatformTransactionManager)"
"782417141395765cda94b3bd36c406b86910fd22","spring-boot-test/src/main/java/org/springframework/boot/test/mock/mockito/MockitoPostProcessor.java","registerSpies(SpyDefinition, Field, String[])","registerSpies(BeanDefinitionRegistry, SpyDefinition, Field, String[])"
"943262bb97dc95eb14f142bbc97fdbf6a6bfd4b4","spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/orm/jpa/JpaPropertiesTests.java","load(HibernateVersion, String)","load(String)"
"95be208f0ff1f463db9cba22f361b2150c738382","spring-boot-actuator/src/main/java/org/springframework/boot/actuate/autoconfigure/ManagementWebSecurityAutoConfiguration.java","init(WebSecurity)","init()"
"3e9a4de8691b920ecd263b6380bdfafc021327e8","spring-boot/src/main/java/org/springframework/boot/yaml/SpringProfileDocumentMatcher.java","extractProfiles(String, ProfileType)","extractProfiles(List<String>, ProfileType)"
"6061dd492e19b09b86da516fda6f17357a13406b","spring-boot-integration-tests/spring-boot-devtools-tests/src/test/java/org/springframework/boot/devtools/tests/ApplicationLauncher.java","launchApplication(JavaLauncher)","launchApplication(JvmLauncher)"
"6061dd492e19b09b86da516fda6f17357a13406b","spring-boot-integration-tests/spring-boot-devtools-tests/src/test/java/org/springframework/boot/devtools/tests/LocalApplicationLauncher.java","launchApplication(JavaLauncher)","launchApplication(JvmLauncher)"
"6061dd492e19b09b86da516fda6f17357a13406b","spring-boot-integration-tests/spring-boot-devtools-tests/src/test/java/org/springframework/boot/devtools/tests/RemoteApplicationLauncher.java","launchApplication(JavaLauncher)","launchApplication(JvmLauncher)"
"2c630b5c6181465c36b5e482c1d74e8bc80b40c7","spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/jdbc/DataSourceInitializer.java","getScripts(String, String)","getScripts(String, List<String>, String)"
"2c630b5c6181465c36b5e482c1d74e8bc80b40c7","spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/jdbc/DataSourceInitializer.java","getResources(List<String>)","getResources(String, List<String>, boolean)"
"2c630b5c6181465c36b5e482c1d74e8bc80b40c7","spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/jdbc/DataSourceProperties.java","setSchema(String)","setSchema(List<String>)"
"2c630b5c6181465c36b5e482c1d74e8bc80b40c7","spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/jdbc/DataSourceProperties.java","setData(String)","setData(List<String>)"
"1595286e04c307c32ff477f70a4e45a5388ede4f","spring-boot-tools/spring-boot-loader-tools/src/main/java/org/springframework/boot/loader/tools/MainClassFinder.java","doWithMainClasses(JarFile, String, ClassNameCallback<T>)","doWithMainClasses(JarFile, String, MainClassCallback<T>)"
"1595286e04c307c32ff477f70a4e45a5388ede4f","spring-boot-tools/spring-boot-loader-tools/src/main/java/org/springframework/boot/loader/tools/MainClassFinder.java","doWith(String)","doWith(MainClass)"
"1595286e04c307c32ff477f70a4e45a5388ede4f","spring-boot-tools/spring-boot-loader-tools/src/test/java/org/springframework/boot/loader/tools/MainClassFinderTests.java","doWith(String)","doWith(MainClass)"
"c6c6524b4018c77dde04cc7fb246271d95810e23","spring-boot-tools/spring-boot-loader-tools/src/main/java/org/springframework/boot/loader/tools/Repackager.java","repackage(JarFile, File, Libraries, LaunchScript)","repackage(JarFile, JarWriter, List<Library>, List<Library>)"
"357d072a60234557509d894b548270536fba22be","spring-boot-tools/spring-boot-loader/src/main/java/org/springframework/boot/loader/jar/Handler.java","hashCode(URL)","hashCode(String, String)"
"0befc310cd5d029e274761a9818d266f637c335b","spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/ServerProperties.java","setMaxHttpPostSize(int)","setMaxHttpPostSize(long)"
"0befc310cd5d029e274761a9818d266f637c335b","spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/ServerProperties.java","customizeMaxHttpPostSize(UndertowEmbeddedServletContainerFactory, int)","customizeMaxHttpPostSize(UndertowEmbeddedServletContainerFactory, long)"
"fce17ca6d9a5736140e200af4c888e9b5000233c","spring-boot-devtools/src/main/java/org/springframework/boot/devtools/restart/Restarter.java","prepare(ConfigurableApplicationContext)","prepare(GenericApplicationContext)"
"e7db7adfb81f47e466a9da06e3383dff0b34dd83","spring-boot/src/main/java/org/springframework/boot/liquibase/LiquibaseServiceLocatorApplicationListener.java","onApplicationEvent(ApplicationStartedEvent)","onApplicationEvent(ApplicationStartingEvent)"
"e7db7adfb81f47e466a9da06e3383dff0b34dd83","spring-boot/src/test/java/org/springframework/boot/logging/LoggingApplicationListenerIntegrationTests.java","onApplicationEvent(ApplicationStartedEvent)","onApplicationEvent(ApplicationStartingEvent)"
"1b17677e0b5bb326840c033825c236e3366562cb","spring-boot/src/main/java/org/springframework/boot/context/embedded/tomcat/SkipPatternJarScanner.java","setPatternToTomcat8SkipFilter(SkipPattern)","setPatternToTomcat8SkipFilter()"
"1b17677e0b5bb326840c033825c236e3366562cb","spring-boot/src/main/java/org/springframework/boot/context/embedded/tomcat/SkipPatternJarScanner.java","setSkipPattern(SkipPattern)","setSkipPattern(Set<String>)"
"1b17677e0b5bb326840c033825c236e3366562cb","spring-boot/src/main/java/org/springframework/boot/context/embedded/tomcat/TomcatEmbeddedServletContainerFactory.java","setTldSkipPatterns(List<String>)","setTldSkipPatterns(Collection<String>)"
"97fee466825daf0f9e82fd2a953a49a38d4daa5e","spring-boot-tools/spring-boot-gradle-plugin/src/main/java/org/springframework/boot/gradle/SpringBootPluginExtension.java","setLayout(String)","setLayout(LayoutType)"
"97fee466825daf0f9e82fd2a953a49a38d4daa5e","spring-boot-tools/spring-boot-loader-tools/src/main/java/org/springframework/boot/loader/tools/JarWriter.java","writeLoaderClasses(String)","writeLoaderClasses()"
"4f06e52d7e3d7574437d5ddbff1dfc7a25e44bd8","spring-boot/src/main/java/org/springframework/boot/context/embedded/tomcat/SkipPatternJarScanner.java","apply(TomcatEmbeddedContext, String)","apply(TomcatEmbeddedContext, Set<String>)"
"500a3df6e941e43a98850617bae23de29179216b","spring-boot-tools/spring-boot-gradle-plugin/src/main/java/org/springframework/boot/gradle/SpringBootPluginExtension.java","setLayout(LayoutType)","setLayout(String)"
"ee7141cf63cf3dc59f038f666238682c81640187","spring-boot-tools/spring-boot-loader/src/main/java/org/springframework/boot/loader/PropertiesLauncher.java","initializeProperties(File)","initializeProperties()"
"a4481836812ffe10eba8cceb749ee96bbffc1b48","spring-boot/src/main/java/org/springframework/boot/logging/logback/LogbackLoggingSystem.java","getLoggerConfiguration(String)","getLoggerConfiguration(ch.qos.logback.classic.Logger)"
"7afb161fcfea70502f8ce6ca491788be71ac6f1c","spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/mvc/EndpointHandlerMapping.java","getEndpoints(Class<E>)","getEndpoints()"
"28ed59ca6e3a7ac7f8eb8138d6d7758b66185625","spring-boot-tools/spring-boot-maven-plugin/src/main/java/org/springframework/boot/maven/StartMojo.java","runProcess(List<String>, File)","runProcess(File, List<String>)"
"3cccc732df15320289c65ff05523d9f8a9f98e49","spring-boot-tools/spring-boot-maven-plugin/src/main/java/org/springframework/boot/maven/AbstractRunMojo.java","runWithForkedJvm(List<String>)","runWithForkedJvm(File, List<String>)"
"3cccc732df15320289c65ff05523d9f8a9f98e49","spring-boot-tools/spring-boot-maven-plugin/src/main/java/org/springframework/boot/maven/RunMojo.java","runWithForkedJvm(List<String>)","runWithForkedJvm(File, List<String>)"
"3cccc732df15320289c65ff05523d9f8a9f98e49","spring-boot-tools/spring-boot-maven-plugin/src/main/java/org/springframework/boot/maven/StartMojo.java","runWithForkedJvm(List<String>)","runWithForkedJvm(File, List<String>)"
"c06dc33bf6ba9f5ec8ea73d12b18a427065b4003","spring-boot-tools/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/ConfigurationMetadataAnnotationProcessor.java","processSimpleTypes(String, TypeElement, TypeElementMembers, Map<String,Object>)","processSimpleTypes(String, TypeElement, ExecutableElement, TypeElementMembers, Map<String,Object>)"
"c06dc33bf6ba9f5ec8ea73d12b18a427065b4003","spring-boot-tools/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/ConfigurationMetadataAnnotationProcessor.java","processSimpleLombokTypes(String, TypeElement, TypeElementMembers, Map<String,Object>)","processSimpleLombokTypes(String, TypeElement, ExecutableElement, TypeElementMembers, Map<String,Object>)"
"c06dc33bf6ba9f5ec8ea73d12b18a427065b4003","spring-boot-tools/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/ConfigurationMetadataAnnotationProcessor.java","processNestedLombokTypes(String, TypeElement, TypeElementMembers)","processNestedLombokTypes(String, TypeElement, ExecutableElement, TypeElementMembers)"
"c06dc33bf6ba9f5ec8ea73d12b18a427065b4003","spring-boot-tools/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/ConfigurationMetadataAnnotationProcessor.java","processNestedType(String, TypeElement, String, ExecutableElement, VariableElement, TypeMirror)","processNestedType(String, TypeElement, ExecutableElement, String, ExecutableElement, VariableElement, TypeMirror)"
"c06dc33bf6ba9f5ec8ea73d12b18a427065b4003","spring-boot-tools/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/ConfigurationMetadataAnnotationProcessor.java","processNestedTypes(String, TypeElement, TypeElementMembers)","processNestedTypes(String, TypeElement, ExecutableElement, TypeElementMembers)"
"9bc77254a7cfe4bc5bbcf4ad612e7b1aad6af526","spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/mvc/LogFileMvcEndpoint.java","getMediaType(Resource)","getMediaType(HttpServletRequest, Resource)"
"ce1e41dce3da310e8ae0d7d572ce3e06290780c7","spring-boot/src/main/java/org/springframework/boot/SpringApplication.java","printBanner(Environment)","printBanner(ConfigurableEnvironment)"
"ce1e41dce3da310e8ae0d7d572ce3e06290780c7","spring-boot/src/main/java/org/springframework/boot/diagnostics/FailureAnalyzers.java","analyzeAndReport(Throwable, ClassLoader, ConfigurableApplicationContext)","analyzeAndReport(Throwable)"
"aad40093ff764eba2e681eb8440d9b0511376871","spring-boot-test/src/main/java/org/springframework/boot/test/mock/mockito/DefinitionsParser.java","addDefinition(Definition, String)","addDefinition(AnnotatedElement, Definition, String)"
"3f236dc95190c3304d69013888846e4f3c0ce8df","spring-boot-test/src/main/java/org/springframework/boot/test/mock/mockito/DefinitionsParser.java","addDefinition(AnnotatedElement, Definition, String)","addDefinition(Definition, String)"
"7396ccfe04994c97b45b2e52d49bb0754575118f","spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/ConditionOutcome.java","noMatch(String)","noMatch(ConditionMessage)"
"7396ccfe04994c97b45b2e52d49bb0754575118f","spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/ConditionOutcome.java","match(String)","match(ConditionMessage)"
"3a887151e6f9f67062ed8f2a7d3f593a1ee2cff9","spring-boot/src/main/java/org/springframework/boot/yaml/SpringProfileDocumentMatcher.java","matches(Properties)","matches(Set<String>)"
"9874c22e2352371464e0d9f025381d01606a8778","spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/mvc/HalBrowserMvcEndpoint.java","replaceInitialLink(String, Resource)","replaceInitialLink(HttpServletRequest, Resource)"
"69e96c621176ffa18a4717f261ad212115a8260f","spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/BeanTypeRegistry.java","getFactoryMethod(ConfigurableListableBeanFactory, BeanDefinition)","getFactoryMethod(BeanDefinition, Class<?>)"
"47c568a24de7621c2326fa42427611858310b3a2","spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/data/neo4j/Neo4jPropertiesTests.java","load(Set<AvailableDriver>, String)","load(boolean, String)"
"bb7b789cd95f44bdeff91633edfe5a4eb6928ed8","spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/data/neo4j/Neo4jPropertiesTests.java","load(boolean, String)","load(Set<AvailableDriver>, String)"
"bb7b789cd95f44bdeff91633edfe5a4eb6928ed8","spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/data/neo4j/Neo4jPropertiesTests.java","loadClass(String, boolean)","loadClass(String)"
"25e72fab7129c7a3cc80ab4abdac7ea5bf479709","spring-boot/src/main/java/org/springframework/boot/SpringApplication.java","handleRunFailure(ConfigurableApplicationContext, SpringApplicationRunListeners, Throwable)","handleRunFailure(ConfigurableApplicationContext, SpringApplicationRunListeners, FailureAnalyzers, Throwable)"
"25e72fab7129c7a3cc80ab4abdac7ea5bf479709","spring-boot/src/main/java/org/springframework/boot/SpringApplication.java","reportFailure(Throwable, ConfigurableApplicationContext)","reportFailure(FailureAnalyzers, Throwable)"
"25e72fab7129c7a3cc80ab4abdac7ea5bf479709","spring-boot/src/main/java/org/springframework/boot/diagnostics/FailureAnalyzers.java","analyze(Throwable, List<FailureAnalyzer>, ConfigurableApplicationContext)","analyze(Throwable, List<FailureAnalyzer>)"
"25e72fab7129c7a3cc80ab4abdac7ea5bf479709","spring-boot/src/main/java/org/springframework/boot/diagnostics/FailureAnalyzers.java","report(FailureAnalysis, List<FailureAnalysisReporter>)","report(FailureAnalysis, ClassLoader)"
"98d81110f25693087d4d1a4ae291eb9ac1d85f27","spring-boot-actuator/src/main/java/org/springframework/boot/actuate/autoconfigure/EndpointWebMvcChildContextConfiguration.java","customize(ConfigurableEmbeddedServletContainer)","customize(UndertowEmbeddedServletContainerFactory)"
"a2420bacfbbd7e92eafe876ef6da5e414899e377","spring-boot/src/main/java/org/springframework/boot/web/servlet/WebServletHandler.java","doHandle(Map<String,Object>, BeanDefinition, BeanDefinitionRegistry)","doHandle(Map<String,Object>, ScannedGenericBeanDefinition, BeanDefinitionRegistry)"
"1752773815e8bf24bf9f315b269ee4a48c7df6cb","spring-boot-test/src/main/java/org/springframework/boot/test/json/BasicJsonTester.java","initialize(Class<?>, ResolvableType)","initialize(Class<?>, Charset, ResolvableType)"
"1d5549ff0171ff6ee0b574d94f615910865c342c","spring-boot/src/test/java/org/springframework/boot/bind/PropertySourcesPropertyValuesTests.java","setList(List<String>)","setList(List<TestBean>)"
"bbb29dd70f2f94550500bfe5bc81d62ba27f91cb","spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/integration/IntegrationAutoConfigurationTests.java","load(String)","load(Class<?>, String)"
"f4df9d976795fd8362da16f7d35895d10eecd6b0","spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/jdbc/DataSourceInitializer.java","getResources(String)","getResources(List<String>)"
"f10286caf19cee726b9e74d4f639352025962747","spring-boot/src/main/java/org/springframework/boot/context/config/ConfigFileApplicationListener.java","load(String, String, String)","load(String, String, Profile)"
"f10286caf19cee726b9e74d4f639352025962747","spring-boot/src/main/java/org/springframework/boot/context/config/ConfigFileApplicationListener.java","prependProfile(ConfigurableEnvironment, String)","prependProfile(ConfigurableEnvironment, Profile)"
"f10286caf19cee726b9e74d4f639352025962747","spring-boot/src/main/java/org/springframework/boot/context/config/ConfigFileApplicationListener.java","addProfiles(Set<String>)","addProfiles(Set<Profile>)"
"f10286caf19cee726b9e74d4f639352025962747","spring-boot/src/main/java/org/springframework/boot/context/config/ConfigFileApplicationListener.java","maybeActivateProfiles(Set<String>)","maybeActivateProfiles(Set<Profile>)"
"f10286caf19cee726b9e74d4f639352025962747","spring-boot/src/main/java/org/springframework/boot/context/config/ConfigFileApplicationListener.java","getUnprocessedActiveProfiles(Set<String>)","getUnprocessedActiveProfiles(Set<Profile>)"
"f10286caf19cee726b9e74d4f639352025962747","spring-boot/src/main/java/org/springframework/boot/context/config/ConfigFileApplicationListener.java","loadIntoGroup(String, String, String)","loadIntoGroup(String, String, Profile)"
"687199e6887f83cc63a62cc837b9f1f4d826c656","spring-boot/src/main/java/org/springframework/boot/SpringApplication.java","isWebEnvironment(ConfigurableEnvironment)","isWebEnvironment()"
"516df88ea042b0b6de64c33b85c8b0b0ed0fe760","spring-boot-actuator/src/main/java/org/springframework/boot/actuate/audit/InMemoryAuditEventRepository.java","isMatch(AuditEvent, String, String, Date)","isMatch(String, Date, String, AuditEvent)"
"3ba2b24301d149ef935d27416170cb2165792412","spring-boot-actuator/src/main/java/org/springframework/boot/actuate/audit/AuditEventRepository.java","find(String, String, Date)","find(String, Date, String)"
"3ba2b24301d149ef935d27416170cb2165792412","spring-boot-actuator/src/main/java/org/springframework/boot/actuate/audit/InMemoryAuditEventRepository.java","find(String, String, Date)","find(String, Date, String)"
"5f19323fbd25edd530a387d47271696e6ad27a3d","spring-boot-actuator/src/main/java/org/springframework/boot/actuate/audit/AuditEventRepository.java","find(String, Date)","find(String, String, Date)"
"5f19323fbd25edd530a387d47271696e6ad27a3d","spring-boot-actuator/src/main/java/org/springframework/boot/actuate/audit/InMemoryAuditEventRepository.java","find(String, Date)","find(String, String, Date)"
"5f19323fbd25edd530a387d47271696e6ad27a3d","spring-boot-actuator/src/main/java/org/springframework/boot/actuate/audit/InMemoryAuditEventRepository.java","isMatch(AuditEvent, String, Date)","isMatch(AuditEvent, String, String, Date)"
"94ba6bdae26d14cba04fb960fdd6c58b3e789946","spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/ServerProperties.java","setConnectionTimeout(int)","setConnectionTimeout(Integer)"
"94ba6bdae26d14cba04fb960fdd6c58b3e789946","spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/ServerProperties.java","customizeConnectionTimeout(ServerProperties, UndertowEmbeddedServletContainerFactory)","customizeConnectionTimeout(UndertowEmbeddedServletContainerFactory, int)"
"618535f576d0ee69d1b5d65561a33b65fc5cb1e6","spring-boot-actuator/src/test/java/org/springframework/boot/actuate/autoconfigure/EndpointWebMvcAutoConfigurationTests.java","assertContent(String, int, Object)","assertContent(String, String, int, Object)"
"a5cddf79a801344588f4469b102d65f8bb0d8f62","spring-boot-tools/spring-boot-loader/src/main/java/org/springframework/boot/loader/jar/JarFileEntries.java","removeEldestEntry(Map.Entry<Integer,JarEntry>)","removeEldestEntry(Map.Entry<Integer,FileHeader>)"
"9abca48a7f83bae6427d940aeadb0d19ae2c5666","spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/mvc/HalBrowserMvcEndpoint.java","replaceInitialLink(Resource)","replaceInitialLink(String, Resource)"
"64bbefd3ac6f28def42ab16daa2b3bde884a9263","spring-boot-actuator/src/main/java/org/springframework/boot/actuate/autoconfigure/HealthIndicatorAutoConfiguration.java","createHealthIndicator(Client)","createHealthIndicator(DataSource)"
